CN1300300000000,13,003,"Atkinson County, GA",2013,"3,488     ","3,161     ",327     ,9.4     
CN1300500000000,13,005,"Bacon County, GA",2013,"4,629     ","4,240     ",389     ,8.4     
CN1300700000000,13,007,"Baker County, GA",2013,"1,130     ","1,011     ",119     ,10.5     
CN1300900000000,13,009,"Baldwin County, GA",2013,"18,542     ","16,660     ","1,882     ",10.1     
CN1301100000000,13,011,"Banks County, GA",2013,"7,994     ","7,370     ",624     ,7.8     
CN1301300000000,13,013,"Barrow County, GA",2013,"34,704     ","32,139     ","2,565     ",7.4     
CN1301500000000,13,015,"Bartow County, GA",2013,"47,081     ","43,005     ","4,076     ",8.7     
CN1301700000000,13,017,"Ben Hill County, GA",2013,"5,781     ","5,059     ",722     ,12.5     
CN1301900000000,13,019,"Berrien County, GA",2013,"7,416     ","6,707     ",709     ,9.6     
CN1302100000000,13,021,"Bibb County, GA",2013,"69,947     ","63,451     ","6,496     ",9.3     
CN1302300000000,13,023,"Bleckley County, GA",2013,"4,790     ","4,121     ",669     ,14.0     
CN1302500000000,13,025,"Brantley County, GA",2013,"7,041     ","6,291     ",750     ,10.7     
CN1302700000000,13,027,"Brooks County, GA",2013,"6,683     ","6,129     ",554     ,8.3     
CN1302900000000,13,029,"Bryan County, GA",2013,"15,430     ","14,280     ","1,150     ",7.5     
CN1303100000000,13,031,"Bulloch County, GA",2013,"34,197     ","31,230     ","2,967     ",8.7     
CN1303300000000,13,033,"Burke County, GA",2013,"9,495     ","8,354     ","1,141     ",12.0     
CN1303500000000,13,035,"Butts County, GA",2013,"10,204     ","9,256     ",948     ,9.3     
CN1303700000000,13,037,"Calhoun County, GA",2013,"2,109     ","1,935     ",174     ,8.3     
CN1303900000000,13,039,"Camden County, GA",2013,"21,594     ","19,918     ","1,676     ",7.8     
CN1304300000000,13,043,"Candler County, GA",2013,"5,106     ","4,689     ",417     ,8.2     
CN1304500000000,13,045,"Carroll County, GA",2013,"51,902     ","46,898     ","5,004     ",9.6     
CN1304700000000,13,047,"Catoosa County, GA",2013,"31,674     ","29,536     ","2,138     ",6.8     
CN1304900000000,13,049,"Charlton County, GA",2013,"4,924     ","4,507     ",417     ,8.5     
CN1305100000000,13,051,"Chatham County, GA",2013,"131,417     ","120,581     ","10,836     ",8.2     
CN1305300000000,13,053,"Chattahoochee County, GA",2013,"2,469     ","2,192     ",277     ,11.2     
CN1305500000000,13,055,"Chattooga County, GA",2013,"10,546     ","9,596     ",950     ,9.0     
CN1305700000000,13,057,"Cherokee County, GA",2013,"115,755     ","108,641     ","7,114     ",6.1     
CN1305900000000,13,059,"Clarke County, GA",2013,"57,917     ","53,390     ","4,527     ",7.8     
CN1306100000000,13,061,"Clay County, GA",2013,956     ,847     ,109     ,11.4     
CN1306300000000,13,063,"Clayton County, GA",2013,"125,088     ","111,623     ","13,465     ",10.8     
CN1306500000000,13,065,"Clinch County, GA",2013,"2,832     ","2,572     ",260     ,9.2     
CN1306700000000,13,067,"Cobb County, GA",2013,"389,121     ","363,027     ","26,094     ",6.7     
CN1306900000000,13,069,"Coffee County, GA",2013,"17,525     ","15,783     ","1,742     ",9.9     
CN1307100000000,13,071,"Colquitt County, GA",2013,"20,345     ","18,558     ","1,787     ",8.8     
CN1307300000000,13,073,"Columbia County, GA",2013,"65,609     ","61,359     ","4,250     ",6.5     
CN1307500000000,13,075,"Cook County, GA",2013,"7,444     ","6,807     ",637     ,8.6     
CN1307700000000,13,077,"Coweta County, GA",2013,"65,854     ","61,258     ","4,596     ",7.0     
CN1307900000000,13,079,"Crawford County, GA",2013,"5,689     ","5,188     ",501     ,8.8     
CN1308100000000,13,081,"Crisp County, GA",2013,"9,685     ","8,600     ","1,085     ",11.2     
CN1308300000000,13,083,"Dade County, GA",2013,"8,132     ","7,553     ",579     ,7.1     
CN1308500000000,13,085,"Dawson County, GA",2013,"10,791     ","9,993     ",798     ,7.4     
CN1308700000000,13,087,"Decatur County, GA",2013,"11,583     ","10,483     ","1,100     ",9.5     
CN1308900000000,13,089,"DeKalb County, GA",2013,"368,896     ","337,823     ","31,073     ",8.4     
CN1309100000000,13,091,"Dodge County, GA",2013,"7,792     ","6,901     ",891     ,11.4     
CN1309300000000,13,093,"Dooly County, GA",2013,"4,518     ","3,998     ",520     ,11.5     
CN1309500000000,13,095,"Dougherty County, GA",2013,"39,746     ","35,634     ","4,112     ",10.3     
CN1309700000000,13,097,"Douglas County, GA",2013,"67,365     ","61,567     ","5,798     ",8.6     
CN1309900000000,13,099,"Early County, GA",2013,"4,376     ","3,978     ",398     ,9.1     
CN1310100000000,13,101,"Echols County, GA",2013,"1,781     ","1,668     ",113     ,6.3     
CN1310300000000,13,103,"Effingham County, GA",2013,"26,193     ","24,319     ","1,874     ",7.2     
CN1310500000000,13,105,"Elbert County, GA",2013,"8,373     ","7,469     ",904     ,10.8     
CN1310700000000,13,107,"Emanuel County, GA",2013,"8,852     ","7,743     ","1,109     ",12.5     
CN1310900000000,13,109,"Evans County, GA",2013,"4,731     ","4,370     ",361     ,7.6     
CN1311100000000,13,111,"Fannin County, GA",2013,"9,768     ","8,890     ",878     ,9.0     
CN1311300000000,13,113,"Fayette County, GA",2013,"53,452     ","49,860     ","3,592     ",6.7     
CN1311500000000,13,115,"Floyd County, GA",2013,"43,793     ","39,641     ","4,152     ",9.5     
CN1311700000000,13,117,"Forsyth County, GA",2013,"96,553     ","90,879     ","5,674     ",5.9     
CN1311900000000,13,119,"Franklin County, GA",2013,"9,346     ","8,426     ",920     ,9.8     
CN1312100000000,13,121,"Fulton County, GA",2013,"508,662     ","467,515     ","41,147     ",8.1     
CN1312300000000,13,123,"Gilmer County, GA",2013,"11,913     ","10,844     ","1,069     ",9.0     
CN1312500000000,13,125,"Glascock County, GA",2013,"1,291     ","1,168     ",123     ,9.5     
CN1312700000000,13,127,"Glynn County, GA",2013,"38,082     ","34,845     ","3,237     ",8.5     
CN1312900000000,13,129,"Gordon County, GA",2013,"26,219     ","23,892     ","2,327     ",8.9     
CN1313100000000,13,131,"Grady County, GA",2013,"10,492     ","9,680     ",812     ,7.7     
CN1313300000000,13,133,"Greene County, GA",2013,"6,355     ","5,725     ",630     ,9.9     
CN1313500000000,13,135,"Gwinnett County, GA",2013,"438,545     ","408,407     ","30,138     ",6.9     
CN1313700000000,13,137,"Habersham County, GA",2013,"19,334     ","17,781     ","1,553     ",8.0     
CN1313900000000,13,139,"Hall County, GA",2013,"89,562     ","83,423     ","6,139     ",6.9     
CN1314100000000,13,141,"Hancock County, GA",2013,"2,645     ","2,255     ",390     ,14.7     
CN1314300000000,13,143,"Haralson County, GA",2013,"11,969     ","10,866     ","1,103     ",9.2     
CN1314500000000,13,145,"Harris County, GA",2013,"15,824     ","14,786     ","1,038     ",6.6     
